section,folder_version,catalogo,source_xls,xls_hash,descripcion,sheets,numero_columnas,nombres_columnas,file_hash,file_type,version,revision,fecha_publicacion,fecha_inicio_vigencia,fecha_fin_vigencia
complementos/comercio-exterior,2-0,C_Estado20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/C_Estado20.xls,f1f9c2b6b6fccb9b695ef790587785d53d1dbce914f09981260440a4f30df3d8,Catálogo de estados.,c_Estado,6,estado|pais|nombre_del_estado|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,c19030b43d7f81200e11f9236932096e07156008ea52870bf035ff8d5a38c0dc,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,2-0,Matriz_de_Errores_CCE_v2,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/Matriz_de_Errores_CCE_v2.xls,48d67a485fb4833e01055a17cb6cf16e76b96983bf166c0e9a2b1bd9596a139a,matriz de errores para complemento comercio exterior 2.0,Validaciones Com Ext V2.0,8,num|elemento|atributo|caso_de_validacion|codigo_error|error|aclaraciones|row_hash,20d5b4fc951ef3df32fbabd4e00d45ebab9731f4e842e76630ff51ec1699b914,matriz,2.0,,,,
complementos/comercio-exterior,2-0,c_ClavePedimento20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_ClavePedimento20.xls,b1db80a510c05538016315c4ab3e3e4c196d340ae5824a48a5cbd3bed21a759b,Catálogo de claves de pedimento.,c_ClavePedimento,3,clave_pedimento|descripcion|row_hash,74f648e83eac392c56bfdb2d0e253adc5a44dc94037c5afe0ff72f9f7e649563,catalogo,1,0,,2024-01-18,
complementos/comercio-exterior,2-0,c_CodigoPostal_V_4_20231219,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_CodigoPostal_V_4_20231219.xls,49b7ca23c1ec92d3bbfa6d8f5dedf4217b662c043d618afe45ce5c0c4ad591fe,Catálogo de códigos postales.,"c_CodigoPostal_Parte_1,c_CodigoPostal_Parte_2",17,codigo_postal|estado|municipio|localidad|estimulo_franja_fronteriza|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|referencias_del_huso_horario_descripcion_del_huso_horario|mes_inicio_horario_verano|dia_inicio_horario_verano|dia_inicio_horario_verano|diferencia_horaria_verano|mes_inicio_horario_invierno|dia_inicio_horario_invierno|dia_inicio_horario_invierno|diferencia_horaria_invierno|row_hash,70c342200598f61fdcffb262a0965fb687cf1c2e0217e21f44af31eea1c59d2c,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,2-0,c_Colonia20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_Colonia20.xls,e187eff43ae8219125e548940a105dfac9e9c12b79c7fcbb7009f24dcbc80513,Catálogo de colonias.,"c_Colonia_1,c_Colonia_2,c_Colonia_3",4,colonia|codigo_postal|nombre_del_asentamiento|row_hash,a777f70c0528a2484518321e48a61075be93a4fdbec5bd67e49190e1f77d1314,catalogo,1,0,,2024-01-18,
complementos/comercio-exterior,2-0,c_FraccionArancelaria_20240513,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_FraccionArancelaria_20240513.xls,d05ed4431731f5e5620da61c5d770b4ec2caae3a4723cbb3a49ff1b68eba6a4b,Catálogo de fracción arancelaria.,c_FraccionArancelaria,6,fraccion_arancelaria|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|umt|row_hash,0d018526223eb0278716146195a634630c8c220e38a83d268c9d1f3139cbfad9,catalogo,2,,2024-05-14,2024-01-18,
complementos/comercio-exterior,2-0,c_INCOTERM20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_INCOTERM20.xls,87bafb29fafdc03d555df80868f62985a2ef661fc1564bf238c4d90ac9855644,Catálogo de Términos Internacionales de Comercio (INCOTERM).,c_INCOTERM,5,incoterm|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,b04a97ffaa8195d8fa578b9e74f455e24b151a9488f6e7bc1fd949dddf5dc737,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,2-0,c_Localidad20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_Localidad20.xls,5c0853d504f56d103c55555c9231d3f831858104937c30cf84297a9c9e34f11e,Catálogo de localidades.,c_Localidad,6,localidad|estado|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,d35fd97bcfd866cbefbd972e068b183700f7b63c23e73d723166f44f8098a39a,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,2-0,c_Moneda20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_Moneda20.xls,ef1d265c60d7552b21aca397e005d086b382a264ba6fa53e43ca33275fc11e53,Catálogo de moneda.,c_Moneda,7,moneda|descripcion|decimales|porcentaje_variacion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,d066605f9d9623ff99367c4645f4d7b62498075d281cf254abcabb6c9b52abc0,catalogo,2,0,,,
complementos/comercio-exterior,2-0,c_MotivoTraslado20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_MotivoTraslado20.xls,57b5f35f0e3c64bdfec84b871069c4c7ea73f93143668873b82c19a57c1b24fd,Catálogo de motivos por el cual se desplaza mercancia.,c_MotivoTraslado,3,motivo_traslado|descripcion|row_hash,95c9d8d5d3d8e678bdcc1ccf1b43534adfe76faa84c79587950f66130ab94ef2,catalogo,1,0,,2024-01-18,
complementos/comercio-exterior,2-0,c_Municipio20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_Municipio20.xls,3805d274faf53c22fc2219aa189f163152273ea5ea4a862906c58c6e22fdb5e9,Catálogo de municipios.,c_Municipio,6,municipio|estado|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,44d4a529d733a5ca82bd21a2650844f85632fa01d058c842fba8fe3eb068e2b7,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,2-0,c_Pais20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_Pais20.xls,2da5ce8802fea0d4694a06cc3c104be5e9a14f0a86255444e7cd1096c78e3047,Catálogo de países.,c_Pais,7,pais|descripcion|formato_de_codigo_postal|formato_de_registro_de_identidad_tributaria|validacion_del_registro_de_identidad_tributaria|agrupaciones|row_hash,63c12e4415540d29f2db45da7324b049ff8d24f4b3aa99d82c7e0558169d51b2,catalogo,1,0,,2024-01-18,
complementos/comercio-exterior,2-0,c_RegimenFiscal20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_RegimenFiscal20.xls,bdd5cf9b5ce651cc9e801a92516ce6ce8ea8b01d902bf3ea0bc480903a9fe15d,Catálogo de Régimen Fiscal.,c_RegimenFiscal,7,regimen_fiscal|descripcion|fisica|moral|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,e18657541c95a8928f245a8028be1d5524c78f3c2a1c0fe77961b645f944c957,catalogo,2,0,2024-01-18,,
complementos/comercio-exterior,2-0,c_TipoOperacion20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_TipoOperacion20.xls,5161ea4b97dd98614b3ca78e477bee3fd8bcd8715e629a94338362592a2a6db6,Catálogo de Tipo de Operación.,c_TipoOperacion,3,tipo_operacion|descripcion|row_hash,06280ad9b8df95d356f1c6bcb4593194d58c2b4cd9ab4f62dd212fbd78e15195,catalogo,1,0,,2017-01-01,2024-01-17
complementos/comercio-exterior,2-0,c_UnidadAduana20,hf/raw/catalogos/complementos/comercio-exterior/version-2-0/c_UnidadAduana20.xls,26a5687018bbfe88f2299e70edf63f87b4e38f268503549b11a9c49943ab77e8,Catálogo de unidades de medida para operaciones de comercio exterior.,c_UnidadAduana,5,unidad_medida|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,84d29fcc1b530f84905834d9226398a3114235487280630f7e33993737218c28,catalogo,1,0,2023-12-19,,
complementos/estado-de-cuenta-de-combustibles-para-monederos-electronicos,1-2-b,Matriz_errores_ECC12+%28B%2940,hf/raw/catalogos/complementos/estado-de-cuenta-de-combustibles-para-monederos-electronicos/version-1-2-revision-b/Matriz_errores_ECC12+%28B%2940.xls,04746f1419cfa178324ad58a3e21ddcdab5f646eab1003a5e83f14e131e4e571,"matriz de codigos de error para la revision ""b"" para complemento de estado de cuenta de combustibles de monederos electronicos 1.2",_Validaciones complemento ecc11,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,0716a3090fd803bb831c958b2d3ac08e3e763e6013f0f2eca6d4103f6c2a8a17,matriz,1.2,B,,,
complementos/hidrocarburos,1-0-a-gastos,Matriz_Apoyo_A20_40_GCEH,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/Matriz_Apoyo_A20_40_GCEH.XLS,b4f113fef7f94ed3e606ff437c7fb08b929ba8ac2f27739c5f7f13761a6a5737,"matriz de codigos de error para la revision ""a"" del complemento de gastos del consorcio derivados de la ejecucion de un contrato de exploracion o extraccion de hidrocarburos 1.0",Validaciones complemento GCEH,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,7edffcf5ac76f76987120a7e0105656efa363dcf695b222bfa3c073fa670be1b,matriz,1.0,A,,,
complementos/hidrocarburos,1-0-a-gastos,c_Actividad,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Actividades,c_Actividad,3,clave|actividad_petrolera|row_hash,4b18f485625ba17329b1f87d5e367a2515e9e0d10036976132cb3b29d0a8134a,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-gastos,c_ClavePagoPedimento,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Clave Pago Pedimento,c_ClavePagoPedimento,3,clave|descripcion|row_hash,bdff3234e46cfc25afb02d7e5dc2c2bd263c92c9929da9822b38021b7615f9a1,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-gastos,c_ClavePedimento,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Clave Pedimento,c_ClavePedimento,3,clave|descripcion|row_hash,90ea16f9fed3f2cea53be47c0fcf7a2a14822f64ac8083001499fade6aedd3d5,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-gastos,c_Mes,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Meses,c_Mes,3,clave|descripcion|row_hash,1f03f08c976eeada77fa3014bfaf124b2991a457d4ad11daaf4864cdfd26efdf,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-gastos,c_SubActividad,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Sub-Actividades,c_SubActividad,4,actividad|clave|descripcion_sub_actividad_petrolera|row_hash,85a3c45e5ce92c5a70c88b8db548235ae22ccfb57ee2e8a44e8a99667bbd5c2e,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-gastos,c_Tarea,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-gastos/CatGastosHidrocarburos.xls,1a6d73edddb66d9e7006a465187c6fe0f5b542dd712dbe985199f840355b269e,Catálogo de Tareas,c_Tarea,5,actividad|sub_actividad|clave|descripcion_tarea|row_hash,0529d8bfa84268b869c3442f8d9f5547c1e35b976c87529d34496f90c0539798,catalogo,1.0,,,,
complementos/hidrocarburos,1-0-a-ingresos,Matriz_Apoyo_A20_40_IEEH,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-ingresos/Matriz_Apoyo_A20_40_IEEH.XLS,894ade131feceb03971c5ae7a328da61becdb196a7ca20d2aad0760e6596bf4f,"matriz de codigos de error para la revision ""a"" del complemento de ingresos atribuibles a los integrantes de un consorcio derivados de la contraprestacion de un contrato de exploracion o extraccion de hidrocarburos 1.0",Validaciones complemento IEEH,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,988b9674bf4f2c4018891a762f000de42b1725d2a506c006843075b4926e76c2,matriz,1.0,A,,,
complementos/hidrocarburos,1-0-a-ingresos,c_Mes,hf/raw/catalogos/complementos/hidrocarburos/version-1-0-revision-a-ingresos/CatIngresosHidrocarburos.xls,cf859ce8906eb7bcfaacf305618688b915f6b2fdd699102b618ca0d6ffe85bcf,Catálogo de Meses,c_Mes,3,clave|descripcion|row_hash,1f03f08c976eeada77fa3014bfaf124b2991a457d4ad11daaf4864cdfd26efdf,catalogo,1.0,,,,
complementos/ine,1-1-b,MatrizdeerroresINE11,hf/raw/catalogos/complementos/ine/version-1-1-revision-b/MatrizdeerroresINE11.xls,e89e6c7651ce378d70b4030ae961999299c4d851c77125fe85847fbeed451901,matriz de validaciones para el cfdi version 4.0 con complemento ine 1.1,Hoja1,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,bb4ebc4d89fed40f0b68fca8f3dddb8251a0c15631461f83bb1ab007c93521a4,matriz,1.1,B,,,
complementos/recepcion-de-pagos,2-0,Matriz_De_Errores_CRP_V20_Rev_B,hf/raw/catalogos/complementos/recepcion-de-pagos/files/Matriz_De_Errores_CRP_V20_Rev_B.xls,84fef6323770dadd89f4f6fa74fbafaa06a4692d577604363938b31e0d6e4268,matriz de codigos de error del complemento para recepcion de pagos 2.0 revision b,Códigos_Errores_CPR20_RevB,7,num|elemento|atributo|validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,a1db1597414fcce3467986e019ce2d32d9064fb8636313fd1541b8a3aef4a31e,matriz,2,0,2024-01-16,,
complementos/recepcion-de-pagos,2-0,c_TIpoCadenaPago,hf/raw/catalogos/complementos/recepcion-de-pagos/1/cat_Pagos.xls,5492da027a2edec9a7680e6a43c426ca3c7e3554a596f89ee0248cce576cb200,Catálogo del tipo de la cadena de pago.,c_TIpoCadenaPago,3,tipo_cadena|descripcion|row_hash,6a728d1364c760bac57936bc493892d6e5e5e826da8601d992b9abe0e17038e0,catalogo,2,0,,2022-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,Matriz_Errores_Nomina_v12_Rev_E,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/Matriz_Errores_Nomina_v12_Rev_E.xls,285a18b3c0c4cc1c895252ecc1d3fcf6aa18f6e83b6f4af0c6e0968d84a6a53e,"matriz de codigos de error para la revision ""e"" del complemento nomina version 1.2 que se incluye en el cfdi version 4.0",Validaciones RevE Nómina 1.2,6,num|regla_de_validacion|codigo_de_error|descripcion_del_error|aclaraciones|row_hash,458a7288262b7b924daf6eb313d1530af7f15837b3702d1a09212f92e6bc6cb1,matriz,1.2,E,2025-12-02,,
complementos/recibo-de-pago-de-nomina,1-2-e,c_Banco,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de Bancos.,c_Banco,6,clave|descripcion|nombre_o_razon_social|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,b2896cb055de4ae93961d69a2928b76542ae79097893157c71deddb883403a43,catalogo,2,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_OrigenRecurso,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo del tipo de origen recurso.,c_OrigenRecurso,3,clave|descripcion|row_hash,70f7e641033c9124b42865eb1656602173a682ceb6da9d820b17d642a11253b0,catalogo,1,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_PeriodicidadPago,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de periodicidad del pago.,c_PeriodicidadPago,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,388c997a8241d6fcdfd13a38ba991c9b8d2bc4dfb4eb656be7613a490084f624,catalogo,1.1,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_RiesgoPuesto,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de clases en que deben inscribirse los patrones.,c_RiesgoPuesto,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,8450ca6448642128f799f1d0be5971c9bf7651887484eece941b228cd5aa27ab,catalogo,2,0,,,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoContrato,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de contrato.,c_TipoContrato,3,clave|descripcion|row_hash,ead12feff7f908e4a228b92c6cc49b338a3f9698f1c481adf60d0649a219027e,catalogo,1,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoDeduccion,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de deducciones.,c_TipoDeduccion,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,ad6e5dad35f058c359929cc913c1a9f103e3e2b5669a7f464088bd9c965d2555,catalogo,4,3,2026-02-12,,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoHoras,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de Hora Extra.,c_TipoHoras,3,clave|descripcion|row_hash,4f2cec113979a9697d0fc0683d6f02a74079d999c55911d953b6d18259d72101,catalogo,1,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoIncapacidad,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo del tipo de incapacidad.,c_TipoIncapacidad,3,clave|descripcion|row_hash,89174043c13b0698c401a525d03a747caa05f44af0bac7299eee0788b6c25a17,catalogo,2,0,,2020-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoJornada,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de jornada laboral.,c_TipoJornada,3,clave|descripcion|row_hash,d03196991f33bb865b1c27c3800607506ab0bd9713d1336c98f2f258f293bd43,catalogo,1,A,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoNomina,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de nómina.,c_TipoNomina,3,clave|descripcion|row_hash,fc247087166d5e162ce2992ae60c6d7bd1b4cf6c162e60d130e363b1833bf899,catalogo,1,0,,2017-01-01,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoOtroPago,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de otro tipo de pago.,c_TipoOtroPago,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,26b39871c978897f9c1fa7be285b8760d69ebbc05adf93f43e3567ba516fe6c2,catalogo,4,2,2025-12-02,,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoPercepcion,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de percepciones.,c_TipoPercepcion,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,51138632375c1b357fb454760f558646e927ce6c343ac9b2c9c81eb4eacf36a0,catalogo,2,3,2025-12-17,,
complementos/recibo-de-pago-de-nomina,1-2-e,c_TipoRegimen,hf/raw/catalogos/complementos/recibo-de-pago-de-nomina/version-1-2-revision-e/cat_Nomina.xls,5da96c252fe107f94e6ad45c42a186e904a8feb386ee960209df686e798487ca,Catálogo de tipos de régimen de contratación.,c_TipoRegimen,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,bcd257f4188b57e2bd3f86853e89982f10cd434191fa4f10c297a7fb62de3bb3,catalogo,2,1,2019-12-05,,
extra,unspsc,clases,,,Jerarquía SAT PyS: clases de productos y servicios (tipo/división/grupo/clase).,,8,tipo|codigo_division|nombre_division|codigo_grupo|nombre_grupo|codigo_clase|nombre_clase|row_hash,859725dfc55c7ef873bb700e4a157bfbf3e493da287c1b58f92994b4e5367d14,,,,,,
extra,unspsc,divisiones,,,Jerarquía SAT PyS: divisiones de productos y servicios.,,4,tipo|codigo_division|nombre_division|row_hash,474659b0e1fb693a4baeb4e95b079900baa35ba1575de8493a1f3b6f4e493565,,,,,,
extra,unspsc,grupos,,,Jerarquía SAT PyS: grupos de productos y servicios.,,6,tipo|codigo_division|nombre_division|codigo_grupo|nombre_grupo|row_hash,ee7096e5c796c77c1f9f915c761f6f43af46bcadecb6169f83d90497c1c4c299,,,,,,
extra,unspsc,tipos,,,Jerarquía SAT PyS: tipos (Producto / Servicio).,,2,tipo|row_hash,b3ab79c64616f5653d4e192f0d0e3657f8b4f7a686f0d409d75e006dc5be30d5,,,,,,
