tipo,codigo_division,nombre_division,codigo_grupo,nombre_grupo,row_hash
Producto,51,Medicamentos y Productos Farmacéuticos,5113,Medicamentos hematólogos,c238cf18c751756ef0e1c412a89d85e9ab9daea73804ea13b3b02bdc96048dc7
Producto,51,Medicamentos y Productos Farmacéuticos,5120,Medicamentos inmunomoduladores,3b92f0ccb4934e8472fb5b038ce662a90162c9b3936de1bf94ba38e66c456869
Producto,51,Medicamentos y Productos Farmacéuticos,5115,Medicamentos para el sistema nervioso autónomo,f28217848079a77ec5844c5aab5d66a58bc5756dfe15fad391704a75a5aa95bc
Producto,51,Medicamentos y Productos Farmacéuticos,5114,Medicamentos para el sistema nervioso central,bc21aa9a6573aad9525ecabb727ed42451abc13eaf0936bd241f9033e2313e6a
Producto,51,Medicamentos y Productos Farmacéuticos,5117,Medicamentos que afectan al sistema gastrointestinal,b5ee2284a926fd915b59205b59f9a4ec50132bef7b80580eb159953449475d35
Producto,51,Medicamentos y Productos Farmacéuticos,5116,Medicamentos que afectan al sistema respiratorio,b2709e06370ffd02bf714844838533b4dddaef12f530d2ada059465fb0550f64
Producto,51,Medicamentos y Productos Farmacéuticos,5125,Suplementos alimenticios veterinarios,cd25cc675f89b36354c830b9fe4876719fffdd1e4868657d11a7e5f624506981
Producto,56,"Muebles, Mobiliario y Decoración",5614,Adornos para el hogar,810d7676e22fa637711cd8c6470d7dd00c8dc3101d50869f265d621060899646
Producto,56,"Muebles, Mobiliario y Decoración",5612,"Mobiliario institucional, escolar y educativo y accesorios",f3754d147567db0b4b6ad20a332a0ad29a3a16ff499aef28e44cf7edd6a1f265
Producto,56,"Muebles, Mobiliario y Decoración",5611,Muebles comerciales e industriales,e7523f15d6361ff6252b4b11a990f3e720895966dea6844e693c8827884fe7b8
Producto,56,"Muebles, Mobiliario y Decoración",5610,Muebles de alojamiento,3a2cd83a43e4379c8479b490c8ae9099756d7176ed2f967db4a9ae4e4853f28d
Producto,56,"Muebles, Mobiliario y Decoración",5613,Muebles y accesorios para merchandising,763a4371b429b88ad4d653ae9b2b650203718b7ce8f970d8ee384adceb9f0216
Producto,54,"Productos para Relojería, Joyería y Piedras Preciosas",5412,Gemas,e07ac1c2dca959b77ae4e06ea8181627a648d2a9f9f58ee231b6156b628829f0
Producto,54,"Productos para Relojería, Joyería y Piedras Preciosas",5410,Joyería,4536c00c5f55ea7f24af846d12a1300c97e25c10a67d541b91dcafcd9d2e2735
Producto,54,"Productos para Relojería, Joyería y Piedras Preciosas",5411,Relojes,9b87a35042cde39d57f35a1179bc0768af924171eefed74975b379373a4d70d5
Producto,55,"Publicaciones Impresas, Publicaciones Electrónicas y Accesorios",5512,Etiquetado y accesorios,ac8509eb9c5e1ac9d3577cd4d293256e9a7eece2e73fd46947c349e2990b174a
Producto,55,"Publicaciones Impresas, Publicaciones Electrónicas y Accesorios",5511,Material electrónico de referencia,0881eb7998c1298878eb38f60c951bff6305d78b587c861902851c35e9acfb3f
Producto,55,"Publicaciones Impresas, Publicaciones Electrónicas y Accesorios",5510,Medios impresos,3c6484ddf47262378b5866ac43a4a1e30f7af911ea943753217a5a0dd71bebed
Producto,53,"Ropa, Maletas y Productos de Aseo Personal",5313,Artículos de tocador y cuidado personal,8f5b64600975efe680a49dbbb4ed6fc4c8f35d44488eb4e5115d41efb61a2adc
Producto,53,"Ropa, Maletas y Productos de Aseo Personal",5311,Calzado,fdb5ae387e1048c7eb92e13bf79e85126feb3b6c123a0138aa0d73f7ed06f434
Producto,53,"Ropa, Maletas y Productos de Aseo Personal",5314,Fuentes y accesorios de costura,538a345c789c52561439f019d7298c2ad24f8e77647f6315801888cb82dfb7d2
Producto,53,"Ropa, Maletas y Productos de Aseo Personal",5312,"Maletas, bolsos de mano, mochilas y estuches",e596038e48662a17137207cc3864a2f9f20d7d94e1cb61a7d18ead445705b514
Producto,53,"Ropa, Maletas y Productos de Aseo Personal",5310,Ropa,10e06b9ccafad9a138746bc4f78fc6188d4fe322c879a3c87a759ae4edbf9bc8
Producto,95,"Terrenos, Edificios, Estructuras y Vías",9513,Estructuras y edificios móviles,41a277ec48ab1a8f215fdf4f87026b771966cc6534ca45d6c4bfe4b86a6cb218
Producto,95,"Terrenos, Edificios, Estructuras y Vías",9512,Estructuras y edificios permanentes,39baefa7b482b64d3ba51c894f17bb382cff2392ae763e01af56b7482a637dee
Producto,95,"Terrenos, Edificios, Estructuras y Vías",9514,Estructuras y edificios prefabricados,b0920907cb547bfb0e81785d7a15ef61865b7e9d349c9e4d5cf9eaae4763c8b3
Producto,95,"Terrenos, Edificios, Estructuras y Vías",9510,Parcelas de tierra,6242137e8f0d7a6de8f704918e48c7cf577623516f748c0c2b5fa804567698d2
Producto,95,"Terrenos, Edificios, Estructuras y Vías",9511,Vías,bd5eccbd21ecdf11d0bea36414e57733be17239d72f6409b75ccbe2009da577a
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2513,Aeronaves,9ed1198a2c659421497262f03d150ab2414a7b581a43eebedac2d69963d0a315
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2516,Bicicletas no motorizadas,f110bf784f50bd409a31d348c01243c1d5c73ff92d2041a078fde7c24cc9b2a3
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2518,Carrocerías y remolques,43651fe8d76811d39025f2458266f343748994d055a39c263a1b40b968e327ca
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2517,Componentes y sistemas de transporte,600d06a19f7814c7b435314ad5feb70f8f15cdd8d3c9cb92b0edfadbdbcd41f9
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2519,Equipo para servicios de transporte,12280b098f26ccf467cb61b5c15f6b8630c596b9c6621ef370dcbbf71ee3f18e
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2512,Maquinaria y equipo para ferrocarril y tranvías,6904383f4e79e6359f8cc16f3a54548518e19c888154b31bffaa5a47db21333d
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2515,Naves espaciales,aef8b67576c0101f65e945120e45ce47b5d3e01acb1652c4231d6dfacafc938d
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2520,Sistemas y componentes y equipos aeroespaciales,45e5e790e88c8dc17f884f53eda2fe7f494377ad959f976d129409363fa98e4e
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2511,Transporte marítimo,f93bc7101d011c1edbe724747e730bf6c1a9b09e39ec18eb4862b03f659074fb
Producto,25,"Vehículos Comerciales, Militares y Particulares, Accesorios y Componentes",2510,Vehículos de motor,4a9be8964361eca404bfc5a46f3ab5cabbeb168b44bad7c6b9b3197c6dde7339
Servicio,94,Organizaciones y Clubes,9412,Clubes,ab96a12abea41d89d2db411d8fc4a02c0d4dcdf217fef844ff4d651213a70b71
Servicio,94,Organizaciones y Clubes,9410,Organizaciones laborales,ec78a2927483fbb5efba930c1861f79585123c7e195512e86c5462439e304d16
Servicio,94,Organizaciones y Clubes,9411,Organizaciones religiosas,dc4541fae1141109f59d95fde8e54e3e0f28a03a4293db4073155c024aaaf5b3
Servicio,94,Organizaciones y Clubes,9413,"Organizaciones, asociaciones y movimientos cívicos",db4fa599d4c258599f4d886b2179031f9fc3048301927ce737657c2c33ca105a
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8112,Economía,c4c6ed9369200f3777cb11185a881c97e30b25c02be19dedc33092d88b3e77e6
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8116,Entrega de servicios de tecnología de información,4e05ae7b075f3ea6e092b0403463ea41b722b547afba22fd6d8aacc85900f898
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8113,Estadística,e60a75b88e6d5d318d86dda82157392b98ef2b9f84df38231bf0c7f8d84cdb20
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8115,Servicios de pedología,6613945108f086cc900576c336e69490d421e9ea5e00d2b6161fe2bbe6e3f128
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8111,Servicios informáticos,2e107953a2a56245e2b8b08aeb1aec75ffd5bf1c3945d422e7b9e9591964695c
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8110,Servicios profesionales de ingeniería,2ca341946b74a44b1248eaca8d004292cdf935dcd7234f54db7914ba6ce9a111
Servicio,81,"Servicios Basados en Ingeniería, Investigación y Tecnología",8114,Tecnologías de fabricación,d47ab4d73cf2c836710ad3a9543bda07fbd9426c3ba4837afaab835202121454
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7017,Desarrollo y vigilancia de recursos hidráulicos,2c3e47de4c7f826d2111aabe953591260e6c1985257231e9bc12fa32f3ff1c65
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7016,Fauna y flora silvestres,0028e9ff742efac07180c3957a08d8edcf0b79917bb2f508c6fbeaf838f7ea86
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7011,Horticultura,210c45caa047e82e9ff5b48871c640e64fc208b66cf712a8763b7fa35125862d
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7010,Pesquerías y acuicultura,6b53f2bbbf823a900c3ec63174fb3f30059d7aef2b996bb35db23e8bdf6ea8d7
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7013,"Preparación, gestión y protección del terreno y del suelo",417f33e55ab1675c76f7832d26743ba30849126ea63e5b8285a6dca5e4c62ef5
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7014,"Producción, gestión y protección de cultivos",7f018893174a03647ba826edbfe4c1a5a8d5adf2554483d6954bc128a308d846
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7012,Servicios de animales vivos,33766a3cb4ca4b2bfde8bfbc953ee986c15060818a7e3e4c464f59c7281ff459
Servicio,70,"Servicios de Contratación Agrícola, Pesquera, Forestal y de Fauna",7015,Silvicultura,471448db690c05d06c8a9488e34f777a27a1817c136a5f9a7b4a0fb4e807bb69
Servicio,92,"Servicios de Defensa Nacional, Orden Publico, Seguridad y Vigilancia",9210,Orden público y seguridad,d43e92437c4cdd0fde3b61bf9ee2622f645f00bf0b1a85d0a0cf6610114e903c
Servicio,92,"Servicios de Defensa Nacional, Orden Publico, Seguridad y Vigilancia",9212,Seguridad y protección personal,58dff0f3cb6037926efef79e07476ccec1a7eba5ed1da5139c35acbe9793cf4d
Servicio,92,"Servicios de Defensa Nacional, Orden Publico, Seguridad y Vigilancia",9211,Servicios militares o defensa nacional,6461c38b4db4afc0b06359105cf89598d9f8e7bb3e33583cc8b21d4d3c1e1dd8
Servicio,72,"Servicios de Edificación, Construcción de Instalaciones y Mantenimiento",7212,Servicios de construcción de edificaciones no residenciales,d5fa729cc437421c9c975f36d99cd740021c98ba2ff6923121b31d5af338b156
Servicio,72,"Servicios de Edificación, Construcción de Instalaciones y Mantenimiento",7211,Servicios de construcción de edificaciones residenciales,8619aa726279588333c1fbf2b66fb3c54adef7bf8451ee6b873090af40e42232
Servicio,72,"Servicios de Edificación, Construcción de Instalaciones y Mantenimiento",7214,Servicios de construcción pesada,61c8897f62987ea2b93618f20ef30e45f638647583ace841cfed897409e90e1b
Servicio,72,"Servicios de Edificación, Construcción de Instalaciones y Mantenimiento",7215,Servicios de mantenimiento y construcción de comercio especializado,ec522b2423afc2762bbc2e9723859954b0e4ca6b56b1927c60050d2e8002bb8a
Servicio,72,"Servicios de Edificación, Construcción de Instalaciones y Mantenimiento",7210,Servicios de mantenimiento y reparaciones de construcciones e instalaciones,ab14f91845710f3b8f0995a653eb27cb5b58484673ed1f41990c77b833c1e836
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8014,Comercialización y distribución,6f4936c0f3d7fb4bcc2f785d24e67116537fe28555fa09af4c71abddb6c0dc32
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8015,Política comercial y servicios,1ba6107b0fa1d8dabfefe3223ed34fe3203a9d3e04aa35db425404339d0cb44d
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8016,Servicios de administración de empresas,4214bb1550275f6b6cb093fbb5f36291a36c8bf69f9feca8927dcc5c5512621c
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8010,Servicios de asesoría de gestión,25edd3a6572a3b226fd560c33ee99991e1322c5705d26f2f2c705662d271b9ad
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8011,Servicios de recursos humanos,d38b5b0b01cfcec5de9cf1084a5c4cef90f578683a079d2d5fa9f5d09f3f0d67
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8013,Servicios inmobiliarios,3b79e4083e5935b69e41a3022fb178014f2e47bb47ccafef97bc372b209eaa91
Servicio,80,"Servicios de Gestión, Servicios Profesionales de Empresa y Servicios Administrativos",8012,Servicios legales,dee12df3aab04acec31254a6c6a49bddb03b5dd18e478684bb435baf5db6b1d8
Servicio,76,"Servicios de Limpieza, Descontaminación y Tratamiento de Residuos",7612,Eliminación y tratamiento de desechos,8fdd695ad796dfe961a4bbb3b390441c44247b4a9e6626355759b612703a2a97
Servicio,76,"Servicios de Limpieza, Descontaminación y Tratamiento de Residuos",7613,Limpieza de residuos tóxicos y peligrosos,6c5940f951cb4544227999068fa416a4ba35c157d9778cb8596f682719d67530
Servicio,76,"Servicios de Limpieza, Descontaminación y Tratamiento de Residuos",7611,Servicios de aseo y limpieza,5bcc3cd33128c71cc2a2f944c81c6ad70f30f2f0033e35146a4461875a3e89b8
Servicio,76,"Servicios de Limpieza, Descontaminación y Tratamiento de Residuos",7610,Servicios de descontaminación,7be2c4d8bc187c2f89fb2c214c180ba90a69298477a82d119421604679cca26b
Servicio,71,"Servicios de Minería, Petróleo y Gas",7113,Servicios de aumento de la extracción y producción de gas y petróleo,a3fc5c503a5f60c2b7f25cfe5664ec77492f33e7e72c9e7b6fb5f91c1ea5b601
Servicio,71,"Servicios de Minería, Petróleo y Gas",7112,Servicios de construcción y perforación de pozos,28ad850c71ced4fa317bb568235ca84c7f32dd30e47fb861b0318e082bc1b7b5
Servicio,71,"Servicios de Minería, Petróleo y Gas",7116,Servicios de gerencia de proyectos en pozos de petróleo y gas,1f9d21c31bf703df0074f882b713a96fce30428d9a832898b6c063caaabc0449
Servicio,71,"Servicios de Minería, Petróleo y Gas",7110,Servicios de minería,550d195ee050b493cd2fed0fd725f9a548eb24d449dbed0e51994fdf55a67a28
Servicio,71,"Servicios de Minería, Petróleo y Gas",7111,Servicios de perforación y prospección petrolífera y de gas,25d962ff82af330d721e64a907caf03e03a48eca55cbd73f09357656d1db63b3
Servicio,71,"Servicios de Minería, Petróleo y Gas",7115,Servicios de procesamiento y gestión de datos de petróleo y gas,81203c2ed2ff74c8ec17e0b9c791a9d5216407c8d56448a79d094c922b973773
Servicio,71,"Servicios de Minería, Petróleo y Gas",7114,Servicios de restauración y recuperación de gas y petróleo,6e48d71b001ce4c26b8da5f8b437ee4549808a6fe4058b81a3f5d01fd3de4b51
Servicio,73,Servicios de Producción Industrial y Manufactura,7316,Fabricación de maquinaria y equipo de transporte,807e1d81df0b0575b77f9e9425e4d32525088871a72ed25beed464e7c7aac926
Servicio,73,Servicios de Producción Industrial y Manufactura,7317,Fabricación de productos eléctricos e instrumentos de precisión,d3d5714baa958428350254264b6ba4034ebcfedae7c26a473f36705e035e3c59
Servicio,73,Servicios de Producción Industrial y Manufactura,7313,Industrias de alimentos y bebidas,a2d4004ed001fc414d6e234033a475be60ec7ba0169d919820758b28c9ad6bb1
Servicio,73,Servicios de Producción Industrial y Manufactura,7314,"Industrias de fibras, textiles y de tejidos",eff01a8339bfaa3ea5fd5028b8c0a173ec33f5a3f12b70e5187a9cec65644679
Servicio,73,Servicios de Producción Industrial y Manufactura,7311,Industrias de la madera y el papel,601becdc51e04eb8222f32492d275831b52f23f8a7068cf52c1d9c5ce0d9618a
Servicio,73,Servicios de Producción Industrial y Manufactura,7310,Industrias de plásticos y productos químicos,77b7b65afd692aeda33af88b3c238c4a33b59214d3e769d7132030dc3bd75b2d
Servicio,73,Servicios de Producción Industrial y Manufactura,7312,Industrias del metal y de minerales,90b9e71e82f64f6389ff2d08d0d1ac1d47c8523e33d14ebd2544f300a03ac4fa
Servicio,73,Servicios de Producción Industrial y Manufactura,7315,Servicios de apoyo a la fabricación,425203be00b36d2916e18cdce97a1566f9e2b8fba954cffd7adef66392341674
Servicio,73,Servicios de Producción Industrial y Manufactura,7318,Servicios de maquinado y procesado,b0d43ec62be9b28f10fff5be19480baef123f85d9b5b59a8b95abae6f97d300a
Servicio,85,Servicios de Salud,8513,"Ciencia médica, investigación y experimentación",e956c1659996f3611537ec5e9fea65e881b8c4ecbd009f65d12807d4c4df1bd4
Servicio,85,Servicios de Salud,8514,Medicina alternativa y holística,27313f65271177bec3f2cb5f4518764dfac3570611793d2614bcdc9895cc50d9
Servicio,85,Servicios de Salud,8512,Práctica médica,74da9bba233e610852285106f1550c4f73e6a7f388b866de864142bb1029b6c5
Servicio,85,Servicios de Salud,8511,Prevención y control de enfermedades,2d1f401b190f6f072022025a0a66ecc02cf37f9434c7d9aba4d1416c85a5d8bf
Servicio,85,Servicios de Salud,8515,Servicios alimenticios y de nutrición,85c5a7c11e23a5a14edf005a3e57a068d3248a696d11f0e58230e430bbe7bc0f
Servicio,85,Servicios de Salud,8516,"Servicios de mantenimiento, renovación y reparación de equipo médico quirúrgico",1ad65b10fdc666562ff892d05d8f1dd41a6d0b9065a30b3e2c28ede045584bd1
Servicio,85,Servicios de Salud,8517,Servicios de muerte y soporte al fallecimiento,f46e7663dd170ba0994e083fad7f1a4568fd56d566ba6cb1b304a4d51ffd745d
Servicio,85,Servicios de Salud,8510,Servicios integrales de salud,fc0fd1f04b03ca78d851f9e7aca4770df519da74594b73ef4662c44cca556072
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7813,Almacenaje,538cf6ee23a39a4312fbab00f1a38407dae52071afa545e84f89f37b2e253af7
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7812,Manejo y embalaje de material,7e6450509e6523720e35abe4af4654e739d2231d3a28012cd53c8988adf03395
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7818,Servicios de mantenimiento o reparaciones de transportes,b31f5a0db18254fb1a59f09c73d938cba6c14c77e70d3cc0727a05f53a011bab
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7814,Servicios de transporte,c992f8be2f2c809e85c73714f68bf40c45dd1048c02e6d3467e5a1f9b3a9924a
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7810,Transporte de correo y carga,8fe35b972c5a94f3574828400f26381db5291feb79e7f624b91d6f158607a1db
Servicio,78,"Servicios de Transporte, Almacenaje y Correo",7811,Transporte de pasajeros,3d75e6ad418adac83d3f221913f2cbfdf7171bd5a8c45548294707dedc0e5b83
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9013,Artes interpretativas,6910a3ccfc0ad6b853d4c28009ecaad5ef0f47b2ba0b2c5d62eaf0e7ad9c5c65
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9014,Deportes comerciales,8d6b503a2412324a9e1d1fd258f2aee8075f32af815702fe3e40f73623fc8e62
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9012,Facilitación de viajes,e45fff9d1c933779462743fb70feb3acf09281bd23a07451567ef177e4204b85
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9011,"Instalaciones hoteleras, alojamientos y centros de encuentros",af1dd1cd2acdc118e047edde26b7902ab3a647cf0ec5060ccd3de18e5835662e
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9010,Restaurantes y catering (servicios de comidas y bebidas),26a62929c11218e88e04e19a2ebd952e9f5d137ecf2c1538da7d39e1751f62bf
Servicio,90,"Servicios de Viajes, Alimentación, Alojamiento y Entretenimiento",9015,Servicios de entretenimiento,32f85ee38e499afc82881d17b87f659facf04f40416423af328db2c098c3fde3
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8215,Artistas e intérpretes profesionales,f5c89f9b9b9f4ef92c5ced4c70f11efeb80e2a949dcc858b6534ade313e1676e
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8214,Diseño gráfico,28a748409877c9c218082d4b5c38d4a768f996dae6ba6e7576d6fc6427a7468c
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8211,Escritura y traducciones,7d15ebd0969442b2986eab695f0a5c406fbeed50d1687cfa145b47f28491bc94
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8210,Publicidad,965923669184801cdc9d352df6b717d7dd711238e7c5860ba73bd2f9f4167fbc
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8212,Servicios de reproducción,e2d7df7feba3279a792625f92629691aabbb56147df71d07465986cd7b4728ba
Servicio,82,"Servicios Editoriales, de Diseño, de Artes Graficas y Bellas Artes",8213,Servicios fotográficos,4d871bbe391549372892625ed6ab10b280a5a0278022484d778c74ce8b8d0be0
Servicio,86,Servicios Educativos y de Formación,8610,Formación profesional,fc28615653ec63438f2d954dedc689b06be02d1bd83641fa769a2943145234b8
Servicio,86,Servicios Educativos y de Formación,8614,Instalaciones educativas,875c647cc234c27c7035de94cf6740a35dda97fd4a6c9c6610d315551ca05373
Servicio,86,Servicios Educativos y de Formación,8612,Instituciones educativas,ec18a2702f891f8df8becf44cac49960735b99102a1bd1617ca949f595082bf2
Servicio,86,Servicios Educativos y de Formación,8613,Servicios educativos especializados,4e6eb8406c5ea5231a032b638c7119522bbc4f298c6a56d97a72b2c2a63af875
Servicio,86,Servicios Educativos y de Formación,8611,Sistemas educativos alternativos,6d59bb549744c835a600d6fd423ca8f2fcd33655df3680a54ea3e398d1dd70a7
Servicio,84,Servicios Financieros y de Seguros,8414,Agencias de crédito,98086524869a9abaa2c79f3a11f0d734447adbf58f7ef2904d7e8d909e4f09eb
Servicio,84,Servicios Financieros y de Seguros,8412,Banca e inversiones,b80a2cc9f0a48d0178766544267697b6eba1dd350b00221e1ed9fa20084b3c8e
Servicio,84,Servicios Financieros y de Seguros,8410,Finanzas de desarrollo,dc73d06fc68f06f2d39ee7936ffe8aaa893ff1cb0dbfc641268fc3e8c97a6100
Servicio,84,Servicios Financieros y de Seguros,8411,Servicios de contabilidad y auditorias,c89f8a0fd2f1e903008281e3581d04196e7a6b72c4637cfa8be9d810e1b6f61a
Servicio,84,Servicios Financieros y de Seguros,8413,Servicios de seguros y pensiones,48db9bfef759a8b59f760155606b9df17a70229d938d7b4ca6574582de5e3380
Servicio,77,Servicios Medioambientales,7710,Gestión medioambiental,c7b28068acb4f599bcc6f69fb32b1bbde8ae8210cdbf76da71956ea636513024
Servicio,77,Servicios Medioambientales,7711,Protección medioambiental,c91f21d8cb4f7c2b71cf597f83f5aeb31399c033ea0345932200f56f03b762d4
Servicio,77,Servicios Medioambientales,7712,"Seguimiento, control y rehabilitación de la contaminación",ad41a22ee317dc048eabf95c32e39386ce454d6e3e9957163ac552910432c6af
Servicio,77,Servicios Medioambientales,7713,"Servicios de seguimiento, control o rehabilitación de contaminantes",385eaa7cdb482ace40106909d86d3f9e08e8a71c7bb1f9bdf748b0f2b9993e1b
Servicio,91,Servicios Personales y Domésticos,9111,Asistencia doméstica y personal,6b4c3f1819b269aca415eef22b6a13a2fc3df9b9f9a48a8bcddebcc92dfc4ec8
Servicio,91,Servicios Personales y Domésticos,9110,Aspecto personal,71834bf8591414d355dda279f870c3ddf0499086519dce22c6cf41ff079065ec
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9313,Ayuda y asistencia humanitaria,dca5c22a7dff305dcadd6502c74a3cedcb6a1030b088fdf0717bb14e0860aa88
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9311,Condiciones sociopolíticas,258fac657ad27fa1d1eeb4c1c87bcf479715c6ba4ed4ce97123f8255a8fb0e6b
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9317,Política y regulación comercial,026739132cb51852cd5dab55e46d238919c415670f91014330c0c1d63b31b0a2
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9312,Relaciones internacionales,88a4a7018ee8520c5d6bed970e62e0f5a80d689322a8839063b7d94edddfe6ef
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9314,Servicios comunitarios y sociales,c29288157761a7e7968beb8e55ccd68b62714ce7c4f7f0c8319dcef7ba546d82
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9315,Servicios de administración y financiación pública,99af46979a02f39a2012edced74aca7cf7d9382855828170e4ab2f48f54440ee
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9310,Sistemas e instituciones políticas,1fa7d86646d1e80f126b39426d7ad9a2ed0d492ccaba08ce80ac94aa4d3d4f1f
Servicio,93,Servicios Políticos y de Asuntos Cívicos,9316,Tributación,d4590c1a000141d7eb8e4b7c6f818e967fad1ae90833c631339fbbc1301328e7
Servicio,83,Servicios Públicos y Servicios Relacionados con el Sector Público,8312,Servicios de información,18d5f6a3fdfbef89803d1cf012d146e8cd8a57c8486095216af40657e901debe
Servicio,83,Servicios Públicos y Servicios Relacionados con el Sector Público,8311,Servicios de medios de telecomunicaciones,ed7c1f583794f50792537d0872c492fe307127df8d0d2ce7af8d1873ed7dbda3
Servicio,83,Servicios Públicos y Servicios Relacionados con el Sector Público,8310,Servicios públicos,d302d2d62f8827d72ab920866c9e55603c1221dc9377365e27d722b21314ea26
